Timestamp,Data19:18滿電
2025-09-05T17:32:25.011Z,482
2025-09-05T17:32:35.002Z,480
2025-09-05T17:32:44.999Z,480
2025-09-05T17:32:54.988Z,480
2025-09-05T17:33:04.978Z,483
2025-09-05T17:33:15.012Z,485
2025-09-05T17:33:24.960Z,483
2025-09-05T17:33:35.006Z,480
2025-09-05T17:33:44.943Z,481
2025-09-05T17:33:54.933Z,484
2025-09-05T17:34:04.925Z,481
2025-09-05T17:34:14.915Z,481
2025-09-05T17:34:24.906Z,482
2025-09-05T17:34:34.901Z,482
2025-09-05T17:34:44.891Z,483
2025-09-05T17:34:54.886Z,483
2025-09-05T17:35:04.873Z,476
2025-09-05T17:35:14.864Z,480
2025-09-05T17:35:24.854Z,478
2025-09-05T17:35:34.846Z,479
2025-09-05T17:35:44.842Z,478
2025-09-05T17:35:54.827Z,482
2025-09-05T17:36:04.840Z,484
2025-09-05T17:36:14.812Z,479
2025-09-05T17:36:24.803Z,482
2025-09-05T17:36:34.802Z,482
2025-09-05T17:36:44.785Z,480
2025-09-05T17:36:54.776Z,482
2025-09-05T17:37:04.800Z,482
2025-09-05T17:37:14.758Z,481
2025-09-05T17:37:24.754Z,481
2025-09-05T17:37:34.742Z,483
2025-09-05T17:37:44.734Z,485
2025-09-05T17:37:54.730Z,479
2025-09-05T17:38:04.716Z,480
2025-09-05T17:38:14.707Z,481
2025-09-05T17:38:24.698Z,482
2025-09-05T17:38:34.688Z,482
2025-09-05T17:38:44.705Z,483
2025-09-05T17:38:54.702Z,479
2025-09-05T17:39:04.661Z,481
2025-09-05T17:39:14.661Z,483
2025-09-05T17:39:24.647Z,480
2025-09-05T17:39:34.639Z,484
2025-09-05T17:39:44.629Z,484
2025-09-05T17:39:54.620Z,479
2025-09-05T17:40:04.637Z,477
2025-09-05T17:40:14.604Z,479
2025-09-05T17:40:24.594Z,482
2025-09-05T17:40:34.589Z,483
2025-09-05T17:40:44.585Z,483
2025-09-05T17:40:54.576Z,482
2025-09-05T17:41:04.558Z,485
2025-09-05T17:41:14.561Z,480
2025-09-05T17:41:24.540Z,485
2025-09-05T17:41:34.531Z,483
2025-09-05T17:41:44.524Z,483
2025-09-05T17:41:54.513Z,481
2025-09-05T17:42:04.771Z,483
2025-09-05T17:42:14.494Z,481
2025-09-05T17:42:24.489Z,484
2025-09-05T17:42:34.483Z,484
2025-09-05T17:42:44.472Z,481
2025-09-05T17:42:54.462Z,481
2025-09-05T17:43:04.458Z,481
2025-09-05T17:43:14.443Z,482
2025-09-05T17:43:24.434Z,481
2025-09-05T17:43:34.425Z,482
2025-09-05T17:43:44.416Z,484
2025-09-05T17:43:54.407Z,482
2025-09-05T17:44:04.402Z,477
2025-09-05T17:44:14.393Z,483
2025-09-05T17:44:24.409Z,481
2025-09-05T17:44:34.377Z,480
2025-09-05T17:44:44.365Z,485
2025-09-05T17:44:54.356Z,482
2025-09-05T17:45:04.349Z,485
2025-09-05T17:45:14.346Z,483
2025-09-05T17:45:24.333Z,485
2025-09-05T17:45:34.323Z,482
2025-09-05T17:45:44.316Z,484
2025-09-05T17:45:54.324Z,480
2025-09-05T17:46:04.296Z,485
2025-09-05T17:46:14.287Z,482
2025-09-05T17:46:24.279Z,481
2025-09-05T17:46:34.269Z,482
2025-09-05T17:46:44.259Z,486
2025-09-05T17:46:54.253Z,486
2025-09-05T17:47:04.241Z,484
2025-09-05T17:47:14.277Z,483
2025-09-05T17:47:24.229Z,481
2025-09-05T17:47:34.217Z,482
2025-09-05T17:47:44.208Z,481
2025-09-05T17:47:54.199Z,482
2025-09-05T17:48:04.248Z,484
2025-09-05T17:48:14.180Z,484
2025-09-05T17:48:24.173Z,483
2025-09-05T17:48:34.162Z,483
2025-09-05T17:48:44.177Z,482
2025-09-05T17:48:54.177Z,483
2025-09-05T17:49:04.139Z,483
2025-09-05T17:49:14.130Z,484
2025-09-05T17:49:24.121Z,482
2025-09-05T17:49:34.111Z,480
2025-09-05T17:49:44.146Z,483
2025-09-05T17:49:54.098Z,486
2025-09-05T17:50:04.084Z,485
2025-09-05T17:50:14.094Z,480
2025-09-05T17:50:24.069Z,480
2025-09-05T17:50:34.060Z,483
2025-09-05T17:50:44.051Z,486
2025-09-05T17:50:54.052Z,485
2025-09-05T17:51:04.033Z,482
2025-09-05T17:51:14.029Z,484
2025-09-05T17:51:24.015Z,481
2025-09-05T17:51:34.015Z,484
2025-09-05T17:51:43.997Z,485
2025-09-05T17:51:53.990Z,486
2025-09-05T17:52:04.266Z,485
2025-09-05T17:52:13.973Z,482
2025-09-05T17:52:24.034Z,484
2025-09-05T17:52:33.954Z,482
2025-09-05T17:52:43.950Z,485
2025-09-05T17:52:53.936Z,485
2025-09-05T17:53:03.927Z,485
2025-09-05T17:53:13.980Z,483
2025-09-05T17:53:23.928Z,485
2025-09-05T17:53:33.903Z,485
2025-09-05T17:53:43.966Z,485
2025-09-05T17:53:53.885Z,485
2025-09-05T17:54:03.939Z,480
2025-09-05T17:54:13.867Z,484
2025-09-05T17:54:23.857Z,484
2025-09-05T17:54:33.853Z,482
2025-09-05T17:54:43.839Z,480
2025-09-05T17:54:53.830Z,486
2025-09-05T17:55:03.821Z,486
2025-09-05T17:55:13.817Z,482
2025-09-05T17:55:23.807Z,483
2025-09-05T17:55:33.819Z,482
2025-09-05T17:55:43.788Z,484
2025-09-05T17:55:53.789Z,483
2025-09-05T17:56:03.770Z,485
2025-09-05T17:56:13.765Z,483
2025-09-05T17:56:23.752Z,485
2025-09-05T17:56:33.750Z,487
2025-09-05T17:56:43.733Z,485
2025-09-05T17:56:53.731Z,486
2025-09-05T17:57:03.747Z,483
2025-09-05T17:57:13.710Z,485
2025-09-05T17:57:23.701Z,483
2025-09-05T17:57:33.692Z,482
2025-09-05T17:57:43.703Z,486
2025-09-05T17:57:53.673Z,482
2025-09-05T17:58:03.670Z,481
2025-09-05T17:58:13.655Z,483
2025-09-05T17:58:23.647Z,481
2025-09-05T17:58:33.641Z,483
2025-09-05T17:58:43.635Z,487
2025-09-05T17:58:53.623Z,485
2025-09-05T17:59:03.619Z,481
2025-09-05T17:59:13.612Z,484
2025-09-05T17:59:23.610Z,485
2025-09-05T17:59:33.586Z,486
2025-09-05T17:59:43.651Z,481
2025-09-05T17:59:53.570Z,483
2025-09-05T18:00:03.559Z,487
2025-09-05T18:00:13.555Z,482
2025-09-05T18:00:23.560Z,488
2025-09-05T18:00:33.535Z,486
2025-09-05T18:00:43.526Z,482
2025-09-05T18:00:53.519Z,482
2025-09-05T18:01:03.507Z,485
2025-09-05T18:01:13.528Z,485
2025-09-05T18:01:23.489Z,483
2025-09-05T18:01:33.484Z,482
2025-09-05T18:01:43.471Z,484
2025-09-05T18:01:53.466Z,486
2025-09-05T18:02:03.457Z,483
2025-09-05T18:02:13.447Z,484
2025-09-05T18:02:23.451Z,484
2025-09-05T18:02:33.429Z,486
2025-09-05T18:02:43.419Z,483
2025-09-05T18:02:53.410Z,486
2025-09-05T18:03:03.403Z,483
2025-09-05T18:03:13.422Z,484
2025-09-05T18:03:23.383Z,485
2025-09-05T18:03:33.379Z,482
2025-09-05T18:03:43.368Z,484
2025-09-05T18:03:53.462Z,487
2025-09-05T18:04:03.350Z,484
2025-09-05T18:04:13.341Z,487
2025-09-05T18:04:23.368Z,480
2025-09-05T18:04:33.326Z,486
2025-09-05T18:04:43.354Z,490
2025-09-05T18:04:53.304Z,483
2025-09-05T18:05:03.303Z,484
2025-09-05T18:05:13.290Z,485
2025-09-05T18:05:23.280Z,488
2025-09-05T18:05:33.276Z,485
2025-09-05T18:05:43.263Z,483
2025-09-05T18:05:53.268Z,486
2025-09-05T18:06:03.246Z,481
2025-09-05T18:06:13.235Z,487
2025-09-05T18:06:23.226Z,483
2025-09-05T18:06:33.217Z,486
2025-09-05T18:06:43.214Z,481
2025-09-05T18:06:53.202Z,488
2025-09-05T18:07:03.193Z,482
2025-09-05T18:07:13.185Z,484
2025-09-05T18:07:23.175Z,488
2025-09-05T18:07:33.193Z,487
2025-09-05T18:07:43.181Z,485
2025-09-05T18:07:53.568Z,483
2025-09-05T18:08:03.138Z,488
2025-09-05T18:08:13.129Z,484
2025-09-05T18:08:23.125Z,480
2025-09-05T18:08:33.123Z,483
2025-09-05T18:08:43.106Z,490
2025-09-05T18:08:53.182Z,488
2025-09-05T18:09:03.087Z,485
2025-09-05T18:09:13.078Z,489
2025-09-05T18:09:23.071Z,483
2025-09-05T18:09:33.060Z,489
2025-09-05T18:09:43.051Z,490
2025-09-05T18:09:53.113Z,486
2025-09-05T18:10:03.032Z,485
2025-09-05T18:10:13.027Z,484
2025-09-05T18:10:23.018Z,484
2025-09-05T18:10:33.115Z,489
2025-09-05T18:10:43.000Z,488
2025-09-05T18:10:52.990Z,484
2025-09-05T18:11:02.981Z,485
2025-09-05T18:11:12.975Z,488
2025-09-05T18:11:22.966Z,488
2025-09-05T18:11:32.962Z,485
2025-09-05T18:11:42.946Z,489
2025-09-05T18:11:52.940Z,489
2025-09-05T18:12:02.930Z,487
2025-09-05T18:12:12.952Z,489
2025-09-05T18:12:22.912Z,489
2025-09-05T18:12:32.903Z,489
2025-09-05T18:12:42.895Z,487
2025-09-05T18:12:52.885Z,490
2025-09-05T18:13:02.971Z,490
2025-09-05T18:13:12.866Z,487
2025-09-05T18:13:22.857Z,487
2025-09-05T18:13:32.867Z,490
2025-09-05T18:13:42.843Z,488
2025-09-05T18:13:52.840Z,489
2025-09-05T18:14:02.824Z,490
2025-09-05T18:14:12.815Z,489
2025-09-05T18:14:22.821Z,485
2025-09-05T18:14:32.797Z,486
2025-09-05T18:14:42.820Z,489
2025-09-05T18:14:52.779Z,489
2025-09-05T18:15:02.769Z,490
2025-09-05T18:15:12.764Z,489
2025-09-05T18:15:22.755Z,488
2025-09-05T18:15:32.753Z,486
2025-09-05T18:15:42.737Z,488
2025-09-05T18:15:52.727Z,489
2025-09-05T18:16:02.719Z,492
2025-09-05T18:16:12.708Z,489
2025-09-05T18:16:22.701Z,495
2025-09-05T18:16:32.691Z,488
2025-09-05T18:16:42.685Z,488
2025-09-05T18:16:52.677Z,490
2025-09-05T18:17:02.670Z,488
2025-09-05T18:17:12.659Z,492
2025-09-05T18:17:22.649Z,494
2025-09-05T18:17:32.640Z,490
2025-09-05T18:17:42.631Z,491
2025-09-05T18:17:52.621Z,493
2025-09-05T18:18:02.612Z,489
2025-09-05T18:18:12.614Z,488
2025-09-05T18:18:22.594Z,494
2025-09-05T18:18:32.641Z,492
2025-09-05T18:18:42.579Z,493
2025-09-05T18:18:52.571Z,488
2025-09-05T18:19:02.749Z,491
2025-09-05T18:19:12.570Z,490
2025-09-05T18:19:22.543Z,494
2025-09-05T18:19:32.534Z,494
2025-09-05T18:19:42.579Z,490
2025-09-05T18:19:52.516Z,496
2025-09-05T18:20:02.544Z,494
2025-09-05T18:20:12.586Z,495
2025-09-05T18:20:22.493Z,496
2025-09-05T18:20:32.483Z,495
2025-09-05T18:20:42.474Z,491
2025-09-05T18:20:52.464Z,493
2025-09-05T18:21:02.470Z,496
2025-09-05T18:21:12.446Z,493
2025-09-05T18:21:22.478Z,498
2025-09-05T18:21:32.428Z,494
2025-09-05T18:21:42.419Z,495
2025-09-05T18:21:52.495Z,496
2025-09-05T18:22:02.404Z,493
2025-09-05T18:22:12.401Z,496
2025-09-05T18:22:22.389Z,492
2025-09-05T18:22:32.377Z,496
2025-09-05T18:22:42.368Z,490
2025-09-05T18:22:52.358Z,494
2025-09-05T18:23:02.352Z,497
2025-09-05T18:23:12.347Z,493
2025-09-05T18:23:22.331Z,489
2025-09-05T18:23:32.326Z,495
2025-09-05T18:23:42.317Z,494
2025-09-05T18:23:52.337Z,497
2025-09-05T18:24:02.298Z,493
2025-09-05T18:24:12.289Z,494
2025-09-05T18:24:22.280Z,497
2025-09-05T18:24:32.275Z,493
2025-09-05T18:24:42.456Z,494
2025-09-05T18:24:52.254Z,495
2025-09-05T18:25:02.247Z,492
2025-09-05T18:25:12.234Z,497
2025-09-05T18:25:22.229Z,495
2025-09-05T18:25:32.220Z,495
2025-09-05T18:25:42.211Z,494
2025-09-05T18:25:52.206Z,495
2025-09-05T18:26:02.192Z,497
2025-09-05T18:26:12.209Z,501
2025-09-05T18:26:22.179Z,497
2025-09-05T18:26:32.165Z,494
2025-09-05T18:26:42.156Z,497
2025-09-05T18:26:52.147Z,496
2025-09-05T18:27:02.142Z,499
2025-09-05T18:27:12.132Z,497
2025-09-05T18:27:22.129Z,489
2025-09-05T18:27:32.116Z,500
2025-09-05T18:27:42.117Z,499
2025-09-05T18:27:52.096Z,496
2025-09-05T18:28:02.087Z,496
2025-09-05T18:28:12.078Z,497
2025-09-05T18:28:22.340Z,496
2025-09-05T18:28:32.100Z,494
2025-09-05T18:28:42.054Z,496
2025-09-05T18:28:52.045Z,497
2025-09-05T18:29:02.038Z,496
2025-09-05T18:29:12.056Z,494
2025-09-05T18:29:22.017Z,497
2025-09-05T18:29:32.008Z,498
2025-09-05T18:29:41.999Z,500
2025-09-05T18:29:51.990Z,497
2025-09-05T18:30:01.981Z,496
2025-09-05T18:30:11.971Z,497
2025-09-05T18:30:21.972Z,496
2025-09-05T18:30:31.959Z,499
2025-09-05T18:30:41.948Z,497
2025-09-05T18:30:51.939Z,499
2025-09-05T18:31:01.930Z,497
2025-09-05T18:31:11.921Z,499
2025-09-05T18:31:21.914Z,499
2025-09-05T18:31:31.921Z,495
2025-09-05T18:31:41.921Z,500
2025-09-05T18:31:51.884Z,499
2025-09-05T18:32:01.891Z,500
2025-09-05T18:32:11.884Z,497
2025-09-05T18:32:21.868Z,501
2025-09-05T18:32:31.852Z,500
2025-09-05T18:32:41.842Z,498
2025-09-05T18:32:51.833Z,499
2025-09-05T18:33:01.824Z,496
2025-09-05T18:33:11.818Z,500
2025-09-05T18:33:21.841Z,501
2025-09-05T18:33:31.797Z,496
2025-09-05T18:33:41.787Z,497
2025-09-05T18:33:51.782Z,500
2025-09-05T18:34:01.773Z,501
2025-09-05T18:34:11.763Z,498
2025-09-05T18:34:21.755Z,497
2025-09-05T18:34:31.748Z,501
2025-09-05T18:34:41.737Z,502
2025-09-05T18:34:51.728Z,498
2025-09-05T18:35:01.717Z,497
2025-09-05T18:35:11.709Z,497
2025-09-05T18:35:21.699Z,497
2025-09-05T18:35:31.690Z,499
2025-09-05T18:35:41.752Z,497
2025-09-05T18:35:51.684Z,499
2025-09-05T18:36:01.670Z,502
2025-09-05T18:36:11.661Z,501
2025-09-05T18:36:21.649Z,499
2025-09-05T18:36:31.640Z,498
2025-09-05T18:36:41.631Z,500
2025-09-05T18:36:51.621Z,501
2025-09-05T18:37:01.612Z,501
2025-09-05T18:37:11.603Z,503
2025-09-05T18:37:21.597Z,503
2025-09-05T18:37:31.620Z,502
2025-09-05T18:37:42.057Z,502
2025-09-05T18:37:51.570Z,503
2025-09-05T18:38:01.561Z,499
2025-09-05T18:38:11.552Z,500
2025-09-05T18:38:21.543Z,504
2025-09-05T18:38:31.534Z,500
2025-09-05T18:38:41.524Z,500
2025-09-05T18:38:51.515Z,498
2025-09-05T18:39:01.506Z,501
2025-09-05T18:39:11.514Z,500
2025-09-05T18:39:21.491Z,503
2025-09-05T18:39:31.491Z,503
2025-09-05T18:39:41.578Z,500
2025-09-05T18:39:51.464Z,498
2025-09-05T18:40:01.455Z,501
2025-09-05T18:40:11.446Z,500
2025-09-05T18:40:21.437Z,502
2025-09-05T18:40:31.444Z,501
2025-09-05T18:40:41.440Z,502
2025-09-05T18:40:51.414Z,500
2025-09-05T18:41:01.404Z,501
2025-09-05T18:41:11.398Z,501
2025-09-05T18:41:21.389Z,502
2025-09-05T18:41:31.396Z,498
2025-09-05T18:41:41.369Z,502
2025-09-05T18:41:51.475Z,500
2025-09-05T18:42:01.355Z,501
2025-09-05T18:42:11.348Z,501
2025-09-05T18:42:21.331Z,501
2025-09-05T18:42:31.321Z,500
2025-09-05T18:42:41.316Z,502
2025-09-05T18:42:51.312Z,499
2025-09-05T18:43:01.348Z,502
2025-09-05T18:43:11.289Z,499
2025-09-05T18:43:21.279Z,502
2025-09-05T18:43:31.270Z,498
2025-09-05T18:43:41.261Z,502
2025-09-05T18:43:51.260Z,502
2025-09-05T18:44:01.242Z,501
2025-09-05T18:44:11.234Z,503
2025-09-05T18:44:21.255Z,501
2025-09-05T18:44:31.219Z,502
2025-09-05T18:44:41.210Z,500
2025-09-05T18:44:51.210Z,502
2025-09-05T18:45:01.201Z,500
2025-09-05T18:45:11.536Z,503
2025-09-05T18:45:21.173Z,503
2025-09-05T18:45:31.164Z,505
2025-09-05T18:45:41.155Z,506
2025-09-05T18:45:51.146Z,504
2025-09-05T18:46:01.137Z,502
2025-09-05T18:46:11.133Z,505
2025-09-05T18:46:21.125Z,502
2025-09-05T18:46:31.143Z,503
2025-09-05T18:46:41.104Z,503
2025-09-05T18:46:51.095Z,501
2025-09-05T18:47:01.085Z,501
2025-09-05T18:47:11.148Z,502
2025-09-05T18:47:21.068Z,507
2025-09-05T18:47:31.069Z,503
2025-09-05T18:47:41.051Z,500
2025-09-05T18:47:51.044Z,501
2025-09-05T18:48:01.047Z,505
2025-09-05T18:48:11.075Z,502
2025-09-05T18:48:21.152Z,504
2025-09-05T18:48:31.007Z,510
2025-09-05T18:48:41.019Z,511
2025-09-05T18:48:51.007Z,505
2025-09-05T18:49:00.980Z,504
2025-09-05T18:49:10.998Z,500
2025-09-05T18:49:20.961Z,502
2025-09-05T18:49:30.956Z,503
2025-09-05T18:49:40.957Z,503
2025-09-05T18:49:50.938Z,506
2025-09-05T18:50:00.929Z,504
2025-09-05T18:50:10.920Z,505
2025-09-05T18:50:20.910Z,505
2025-09-05T18:50:30.904Z,507
2025-09-05T18:50:40.897Z,503
2025-09-05T18:50:50.883Z,502
2025-09-05T18:51:00.874Z,502
2025-09-05T18:51:10.869Z,507
2025-09-05T18:51:20.859Z,504
2025-09-05T18:51:30.850Z,504
2025-09-05T18:51:40.841Z,502
2025-09-05T18:51:50.833Z,509
2025-09-05T18:52:00.823Z,507
2025-09-05T18:52:10.820Z,500
2025-09-05T18:52:20.814Z,503
2025-09-05T18:52:30.796Z,504
2025-09-05T18:52:40.786Z,504
2025-09-05T18:52:50.785Z,505
2025-09-05T18:53:00.773Z,502
2025-09-05T18:53:10.763Z,504
2025-09-05T18:53:20.754Z,502
2025-09-05T18:53:30.745Z,504
2025-09-05T18:53:40.736Z,503
2025-09-05T18:53:50.727Z,506
2025-09-05T18:54:00.717Z,504
2025-09-05T18:54:10.766Z,506
2025-09-05T18:54:20.698Z,505
2025-09-05T18:54:30.693Z,505
2025-09-05T18:54:40.685Z,506
2025-09-05T18:54:50.680Z,505
2025-09-05T18:55:00.666Z,505
2025-09-05T18:55:10.656Z,501
2025-09-05T18:55:20.648Z,507
2025-09-05T18:55:30.638Z,504
2025-09-05T18:55:40.634Z,505
2025-09-05T18:55:50.621Z,504
2025-09-05T18:56:00.611Z,503
2025-09-05T18:56:10.612Z,505
2025-09-05T18:56:20.626Z,504
2025-09-05T18:56:30.590Z,506
2025-09-05T18:56:40.579Z,504
2025-09-05T18:56:50.571Z,506
2025-09-05T18:57:00.560Z,503
2025-09-05T18:57:10.551Z,504
2025-09-05T18:57:20.541Z,508
2025-09-05T18:57:30.532Z,505
2025-09-05T18:57:40.575Z,507
2025-09-05T18:57:50.518Z,508
2025-09-05T18:58:00.694Z,507
2025-09-05T18:58:10.500Z,509
2025-09-05T18:58:20.491Z,508
2025-09-05T18:58:30.482Z,507
2025-09-05T18:58:40.472Z,508
2025-09-05T18:58:50.463Z,507
2025-09-05T18:59:00.454Z,506
2025-09-05T18:59:10.445Z,509
2025-09-05T18:59:20.436Z,503
2025-09-05T18:59:30.427Z,509
2025-09-05T18:59:40.560Z,503
2025-09-05T18:59:50.413Z,509
2025-09-05T19:00:00.408Z,505
2025-09-05T19:00:10.394Z,508
2025-09-05T19:00:20.385Z,503
2025-09-05T19:00:30.376Z,509
2025-09-05T19:00:40.367Z,504
2025-09-05T19:00:50.361Z,503
2025-09-05T19:01:00.348Z,504
2025-09-05T19:01:10.339Z,504
2025-09-05T19:01:20.344Z,507
2025-09-05T19:01:30.327Z,506
2025-09-05T19:01:40.315Z,503
2025-09-05T19:01:50.307Z,505
2025-09-05T19:02:00.297Z,505
2025-09-05T19:02:10.288Z,505
2025-09-05T19:02:20.278Z,506
2025-09-05T19:02:30.271Z,506
2025-09-05T19:02:40.268Z,505
2025-09-05T19:02:50.251Z,509
2025-09-05T19:03:00.242Z,505
2025-09-05T19:03:10.236Z,504
2025-09-05T19:03:20.227Z,506
2025-09-05T19:03:30.218Z,506
2025-09-05T19:03:40.209Z,509
2025-09-05T19:03:50.201Z,507
2025-09-05T19:04:00.191Z,505
2025-09-05T19:04:10.211Z,505
2025-09-05T19:04:20.173Z,507
2025-09-05T19:04:30.199Z,507
2025-09-05T19:04:40.173Z,504
2025-09-05T19:04:50.145Z,503
2025-09-05T19:05:00.226Z,504
2025-09-05T19:05:10.144Z,509
2025-09-05T19:05:20.182Z,507
2025-09-05T19:05:30.113Z,505
2025-09-05T19:05:40.103Z,505
2025-09-05T19:05:50.094Z,507
2025-09-05T19:06:00.085Z,509
2025-09-05T19:06:10.076Z,507
2025-09-05T19:06:20.100Z,504
2025-09-05T19:06:30.130Z,508
2025-09-05T19:06:40.048Z,508
2025-09-05T19:06:50.048Z,506
2025-09-05T19:07:00.037Z,505
2025-09-05T19:07:10.055Z,506
2025-09-05T19:07:20.015Z,508
2025-09-05T19:07:30.006Z,509
2025-09-05T19:07:40.080Z,507
2025-09-05T19:07:49.988Z,505
2025-09-05T19:07:59.994Z,508
2025-09-05T19:08:09.969Z,504
2025-09-05T19:08:20.569Z,505
2025-09-05T19:08:29.952Z,503
2025-09-05T19:08:39.946Z,505
2025-09-05T19:08:49.989Z,509
2025-09-05T19:08:59.935Z,509
2025-09-05T19:09:09.960Z,507
2025-09-05T19:09:19.914Z,504
2025-09-05T19:09:29.906Z,508
2025-09-05T19:09:39.893Z,506
2025-09-05T19:09:49.883Z,504
2025-09-05T19:09:59.873Z,507
2025-09-05T19:10:09.864Z,508
2025-09-05T19:10:19.855Z,504
2025-09-05T19:10:29.849Z,504
2025-09-05T19:10:39.840Z,507
2025-09-05T19:10:49.835Z,510
2025-09-05T19:10:59.828Z,504
2025-09-05T19:11:09.812Z,506
2025-09-05T19:11:19.804Z,505
2025-09-05T19:11:29.794Z,506
2025-09-05T19:11:39.819Z,509
2025-09-05T19:11:49.776Z,508
2025-09-05T19:11:59.766Z,510
2025-09-05T19:12:09.757Z,506
2025-09-05T19:12:19.754Z,505
2025-09-05T19:12:29.743Z,509
2025-09-05T19:12:39.734Z,511
2025-09-05T19:12:49.725Z,508
2025-09-05T19:12:59.716Z,507
2025-09-05T19:13:09.708Z,508
2025-09-05T19:13:19.698Z,509
2025-09-05T19:13:29.689Z,508
2025-09-05T19:13:39.680Z,503
2025-09-05T19:13:49.673Z,507
2025-09-05T19:13:59.662Z,507
2025-09-05T19:14:09.656Z,509
2025-09-05T19:14:19.647Z,507
2025-09-05T19:14:29.638Z,506
2025-09-05T19:14:39.650Z,509
2025-09-05T19:14:49.619Z,507
2025-09-05T19:14:59.610Z,506
2025-09-05T19:15:09.640Z,509
2025-09-05T19:15:19.592Z,506
2025-09-05T19:15:29.583Z,505
2025-09-05T19:15:39.574Z,504
2025-09-05T19:15:49.565Z,508
2025-09-05T19:15:59.561Z,508
2025-09-05T19:16:09.550Z,510
2025-09-05T19:16:19.540Z,508
2025-09-05T19:16:29.531Z,509
2025-09-05T19:16:39.524Z,508
2025-09-05T19:16:49.513Z,508
2025-09-05T19:16:59.522Z,505
2025-09-05T19:17:09.502Z,507
2025-09-05T19:17:19.485Z,506
2025-09-05T19:17:29.527Z,510
2025-09-05T19:17:39.471Z,508
2025-09-05T19:17:49.462Z,505
2025-09-05T19:17:59.463Z,509
2025-09-05T19:18:09.444Z,508
2025-09-05T19:18:19.434Z,510
2025-09-05T19:18:29.426Z,510
2025-09-05T19:18:39.419Z,509
2025-09-05T19:18:49.407Z,507
2025-09-05T19:18:59.398Z,509
2025-09-05T19:19:09.389Z,510
2025-09-05T19:19:19.495Z,509
2025-09-05T19:19:29.375Z,513
2025-09-05T19:19:39.367Z,513
2025-09-05T19:19:49.357Z,510
2025-09-05T19:19:59.350Z,508
2025-09-05T19:20:09.340Z,508
2025-09-05T19:20:19.329Z,514
2025-09-05T19:20:29.320Z,509
2025-09-05T19:20:39.311Z,510
2025-09-05T19:20:49.304Z,510
2025-09-05T19:20:59.296Z,511
2025-09-05T19:21:09.328Z,509
2025-09-05T19:21:19.279Z,508
2025-09-05T19:21:29.270Z,511
2025-09-05T19:21:39.260Z,509
2025-09-05T19:21:49.285Z,512
2025-09-05T19:21:59.256Z,510
2025-09-05T19:22:09.232Z,509
2025-09-05T19:22:19.290Z,513
2025-09-05T19:22:29.216Z,511
2025-09-05T19:22:39.208Z,509
2025-09-05T19:22:49.220Z,513
2025-09-05T19:22:59.200Z,511
2025-09-05T19:23:09.230Z,507
2025-09-05T19:23:19.171Z,507
2025-09-05T19:23:29.208Z,509
2025-09-05T19:23:39.171Z,510
2025-09-05T19:23:49.146Z,511
2025-09-05T19:23:59.145Z,512
2025-09-05T19:24:09.125Z,510
2025-09-05T19:24:19.128Z,509
2025-09-05T19:24:29.112Z,507
2025-09-05T19:24:39.103Z,512
2025-09-05T19:24:49.101Z,506
2025-09-05T19:24:59.085Z,510
2025-09-05T19:25:09.075Z,508
2025-09-05T19:25:19.068Z,508
2025-09-05T19:25:29.057Z,510
2025-09-05T19:25:39.047Z,512
2025-09-05T19:25:49.038Z,508
2025-09-05T19:25:59.029Z,510
2025-09-05T19:26:09.029Z,509
2025-09-05T19:26:19.015Z,510
2025-09-05T19:26:29.005Z,509
2025-09-05T19:26:39.000Z,509
2025-09-05T19:26:48.988Z,508
2025-09-05T19:26:58.978Z,512
2025-09-05T19:27:08.969Z,508
2025-09-05T19:27:18.962Z,510
2025-09-05T19:27:28.952Z,513
2025-09-05T19:27:38.986Z,511
2025-09-05T19:27:48.957Z,508
2025-09-05T19:27:58.934Z,510
2025-09-05T19:28:08.921Z,508
2025-09-05T19:28:18.922Z,509
2025-09-05T19:28:28.900Z,510
2025-09-05T19:28:39.557Z,507
2025-09-05T19:28:48.887Z,510
2025-09-05T19:28:58.872Z,507
2025-09-05T19:29:08.864Z,511
2025-09-05T19:29:18.876Z,507
2025-09-05T19:29:28.845Z,509
2025-09-05T19:29:38.837Z,505
2025-09-05T19:29:48.831Z,511
2025-09-05T19:29:59.043Z,509
2025-09-05T19:30:09.035Z,512
2025-09-05T19:30:18.803Z,509
2025-09-05T19:30:28.838Z,510
2025-09-05T19:30:38.786Z,511
2025-09-05T19:30:48.783Z,508
2025-09-05T19:30:58.766Z,511
2025-09-05T19:31:08.757Z,508
2025-09-05T19:31:18.747Z,510
2025-09-05T19:31:28.738Z,509
2025-09-05T19:31:38.736Z,511
2025-09-05T19:31:48.724Z,509
2025-09-05T19:31:58.716Z,509
2025-09-05T19:32:08.706Z,509
2025-09-05T19:32:18.696Z,508
2025-09-05T19:32:28.688Z,510
2025-09-05T19:32:38.679Z,510
2025-09-05T19:32:48.670Z,515
2025-09-05T19:32:58.947Z,508
2025-09-05T19:33:08.653Z,509
2025-09-05T19:33:18.646Z,514
2025-09-05T19:33:28.639Z,510
2025-09-05T19:33:38.627Z,510
2025-09-05T19:33:48.619Z,510
2025-09-05T19:33:58.609Z,510
2025-09-05T19:34:08.600Z,509
2025-09-05T19:34:18.591Z,509
2025-09-05T19:34:28.593Z,511
2025-09-05T19:34:38.574Z,509
2025-09-05T19:34:48.577Z,508
